PPG,Serial_No,filtered_data,noise_ppg
0.459,2512,0.41755219536521243,0.21860603085613944
0.459,2513,0.41220502631308614,0.7669546050084308
0.435,2514,0.39454812703834374,0.3732419825183751
0.435,2515,0.3947854926056283,0.4840641063221573
0.435,2516,0.38969608618229157,-0.2801608179697426
0.435,2517,0.3831454953520747,0.7642384163292586
0.388,2518,0.35189207687170193,-0.36284338502139823
0.388,2519,0.3543765244311675,0.2764621912523588
0.388,2520,0.3455777988137878,1.0787567316593951
0.388,2521,0.33390668178195365,0.6297971824552611
0.336,2522,0.2963304510930805,0.7738521654905899
0.336,2523,0.29830628585990326,0.07211028251719326
0.336,2524,0.2894979314697289,1.067405077221086
0.336,2525,0.2782011974383237,0.9063795261913774
0.275,2526,0.2361893778201014,0.27919385150257503
0.275,2527,0.2397231438899234,-0.2553845646981526
0.275,2528,0.22979876030102755,0.6568283365055119
0.275,2529,0.21647334866861895,-0.14046405416751245
0.208,2530,0.16946557143424137,-0.30514348374999833
0.208,2531,0.1728592317950758,0.9461450450860699
0.208,2532,0.16184623457405875,0.3960484374592389
0.208,2533,0.14732339747940917,-0.35399913858177423
0.146,2534,0.10220665160563602,0.24342005258157715
0.146,2535,0.10454388549461714,0.2323771648167738
0.146,2536,0.09416870202620223,-0.3063862531990582
0.146,2537,0.08084917540827619,0.03607127483546699
0.075,2538,0.03185625858687163,0.6852712740600096
0.075,2539,0.03606422846545208,0.8001875349417097
0.075,2540,0.024875053694109472,0.5495203775036003
0.075,2541,0.010028769464606742,0.08289437251854452
0.0,2542,-0.04210347911388017,0.6046214760205976
0.0,2543,-0.03736830904790119,-0.071476009514302
0.0,2544,-0.04844227671192015,0.18241489125169752
0.0,2545,-0.06331437815585227,-0.8164017638656395
-0.067,2546,-0.11115798688408417,0.4731161545003642
-0.067,2547,-0.10766785335180332,0.5374400214589472
-0.067,2548,-0.11796444037373334,0.1335850657814482
-0.067,2549,-0.13158878993586476,-0.4946418248670777
-0.142,2550,-0.18301658754040434,-0.5768603911109824
-0.142,2551,-0.17831666992345316,-0.0547311443380237
-0.142,2552,-0.18992613323037058,-0.20223302804233886
-0.142,2553,-0.20541763042290878,0.17894374615428757
-0.213,2554,-0.25578835812676276,-0.09657452500003241
-0.213,2555,-0.25163340327299566,-0.26630357530601234
-0.213,2556,-0.2618613472465753,-0.9237350991608809
-0.213,2557,-0.275344123169488,-1.0312601481817085
-0.284,2558,-0.32403272941782296,-0.8560812947220657
-0.284,2559,-0.3189133535959908,-0.21554220591246182
-0.284,2560,-0.3288381806171583,0.3752988311395415
-0.284,2561,-0.3424149327742183,-1.1219430551909828
-0.346,2562,-0.38641714914626835,-0.7409599308541426
-0.346,2563,-0.3827173103205663,-1.1810450167327429
-0.346,2564,-0.39155961095233843,-0.3371997147920184
-0.346,2565,-0.40330558806513733,-0.22498827473155358
-0.412,2566,-0.44805871624029736,-0.3766684772224255
-0.412,2567,-0.44312834561573006,-0.48409081180635155
-0.412,2568,-0.45235182660031953,-0.7814731124204406
-0.412,2569,-0.4649181882046506,-1.1883484610155155
-0.464,2570,-0.502483496970231,-0.5802384967724041
-0.464,2571,-0.4992891982223451,-0.17964973058527306
-0.464,2572,-0.5060242389035985,-0.8430282892222893
-0.464,2573,-0.5149108837851342,0.17541571956885643
-0.516,2574,-0.549630575995581,-0.025824381121704598
-0.516,2575,-0.5450928367757888,-1.1125994551847076
-0.516,2576,-0.5516821260858782,0.10089796027903464
-0.516,2577,-0.5609492320004783,0.01467524927457331
-0.564,2578,-0.5938225647012584,-0.1831576381807558
-0.564,2579,-0.5898552585818447,-0.05692987701632246
-0.564,2580,-0.5956419023291419,-1.1596793979513471
-0.564,2581,-0.6036672451791104,-1.1711486312508028
-0.602,2582,-0.6300745352091564,0.11219363991296083
-0.602,2583,-0.6269538948343066,-1.1187371463934461
-0.602,2584,-0.6313322067818169,-0.23263589535751716
-0.602,2585,-0.6374228045774358,-1.0378486013196206
-0.63,2586,-0.6569576971770836,-0.3349383741319516
-0.63,2587,-0.6545649498435947,-0.46305954879642464
-0.63,2588,-0.6575205465605822,-1.2255417934839892
-0.63,2589,-0.6615811829798071,-0.7434437998932245
-0.649,2590,-0.6745265159529673,-0.9357193665413912
-0.649,2591,-0.6723194798724009,-0.6647668829544222
-0.649,2592,-0.6735310961093716,-1.0253265698976137
-0.649,2593,-0.6753793012211395,0.015634872625149954
-0.653,2594,-0.6783787831292496,-1.4607524044738198
-0.653,2595,-0.677199083747215,-0.23490587794354523
-0.653,2596,-0.6760242103350027,-0.5829802928962596
-0.653,2597,-0.674701651052762,-1.0546931974237006
-0.658,2598,-0.6759360205829391,0.051471077957133016
-0.658,2599,-0.6736299046253927,-0.7998169883786725
-0.658,2600,-0.6725862841317242,-0.8849990005836523
-0.658,2601,-0.6718687248953741,-1.267502427564501
-0.653,2602,-0.6681361781912967,-0.7028542153968668
-0.653,2603,-0.6673406109043337,-0.30760951023237626
-0.653,2604,-0.664842900338536,-0.5599522922392038
-0.653,2605,-0.6618324218860205,-0.7559876202377667
-0.63,2606,-0.6465654282551581,-1.0318565669057747
-0.63,2607,-0.6475574182938534,-0.9146080560134202
-0.63,2608,-0.6428359106750894,-1.0997317240420992
-0.63,2609,-0.6365869742800536,-1.4088562576876758
-0.611,2610,-0.6210731753485298,-1.122703340847444
-0.611,2611,-0.6203721951222995,-1.1306878203945205
-0.611,2612,-0.6159208719494593,0.08233461955880517
-0.611,2613,-0.6104951499357489,-0.05698180506228245
-0.587,2614,-0.5926821827073142,-0.9187427783218314
-0.587,2615,-0.5924322544324598,-0.758733616261228
-0.587,2616,-0.586663906314687,-0.9191059876870649
-0.587,2617,-0.5795387730745907,-0.08917308806339597
-0.564,2618,-0.5611561029203531,-0.3092221333808358
-0.564,2619,-0.560575812787799,-1.058612968967829
-0.564,2620,-0.5555173068113018,-0.5647715520818253
-0.564,2621,-0.5495812660867216,-0.6802297465249779
-0.54,2622,-0.5318393906345257,-1.2289570319913175
-0.54,2623,-0.5323105816138544,-0.7719317669250314
-0.54,2624,-0.5276936057568666,-0.683475699344133
-0.54,2625,-0.5218283856169315,-0.87840570103809
-0.516,2626,-0.5039903878958548,-0.5645436284688382
-0.516,2627,-0.5043014067064286,-0.6495111990930618
-0.516,2628,-0.49947927561634575,-0.02641929178831981
-0.516,2629,-0.49334996467959447,0.23416307362156907
-0.497,2630,-0.4779146687749102,-0.6071572152978936
-0.497,2631,-0.47718368189777616,-1.2553279429229558
-0.497,2632,-0.47268084628206253,0.1648290229124778
-0.497,2633,-0.4673273981572335,-1.1363144246983836
-0.488,2634,-0.45801189271584775,-0.5857256993600418
-0.488,2635,-0.4563072899523068,0.12663950993828277
-0.488,2636,-0.45335140567827936,-0.38161843897427583
-0.488,2637,-0.450314968237837,-0.7923994745665819
-0.483,2638,-0.445147259923939,0.2761578456637017
-0.483,2639,-0.44414665789286434,0.0777207907473596
-0.483,2640,-0.44239459364413786,-0.824819386392621
-0.483,2641,-0.44059228584409194,-0.5531806809148619
-0.492,2642,-0.44405612784325055,-0.8739574058812788
-0.492,2643,-0.44180503016451983,-0.04344175640244552
-0.492,2644,-0.44224561582361616,-1.1888042441337523
-0.492,2645,-0.44342669651554517,-0.6866581246396036
-0.492,2646,-0.4440668488459843,-1.1797152917493579
-0.492,2647,-0.4437570535340882,-0.5546261124669207
-0.492,2648,-0.44270134250021453,-0.661765588480657
-0.492,2649,-0.4413261522588408,0.09528727486676136
-0.511,2650,-0.4503519526447887,-0.3163128638798367
-0.511,2651,-0.4466044406779387,-0.7155171962919628
-0.511,2652,-0.4481201940740791,-1.3056467258886157
-0.511,2653,-0.45111454293967623,0.22379647152122506
-0.525,2654,-0.46075693678925106,-1.3643904004100482
-0.525,2655,-0.4590900323007968,-1.0993654999414364
-0.525,2656,-0.4598395443953095,-0.49331181318868245
-0.525,2657,-0.4611350731259765,-0.23782128332421504
-0.554,2658,-0.4777383761632445,-0.04763093316436018
-0.554,2659,-0.47379759046901115,-0.31811048160699185
-0.554,2660,-0.4771086622917703,-1.172605921162182
-0.554,2661,-0.48239657085464244,-1.3866111645914851
-0.578,2662,-0.4993582830679915,-0.7487707582215495
-0.578,2663,-0.4974611499424736,0.053204923871691845
-0.578,2664,-0.5000484804856278,-0.38185103476398563
-0.578,2665,-0.503561021476864,-1.3650725388405376
-0.643,2666,-0.5413516729451306,-1.3324433173750423
-0.643,2667,-0.5330626219519524,0.11322290549513891
-0.643,2668,-0.540908461628355,-0.056916208554599
-0.643,2669,-0.5530316713786443,-0.7850528921191487
-0.667,2670,-0.5749802199352497,-0.5754890068628453
-0.667,2671,-0.575055231133603,-0.47434758621553297
-0.667,2672,-0.5774386988029797,-0.706878451791364
-0.667,2673,-0.5800535064269337,-0.980004611775394
-0.701,2674,-0.6004737139409343,0.010648065226043446
-0.701,2675,-0.5968224909450242,-1.1711149860675998
-0.701,2676,-0.6016535747756862,-0.4128062701137585
-0.701,2677,-0.6086127160915534,-0.1195963247837799
-0.72,2678,-0.6238867474453385,-1.1636446819788455
-0.72,2679,-0.622771348088452,-0.3125207209139115
-0.72,2680,-0.6239347646181699,-1.3091311540517465
-0.72,2681,-0.6250651923286498,-1.0102018285679188
-0.744,2682,-0.6380816571862028,-1.2310571679260163
-0.744,2683,-0.6334173781443184,-1.484221248436755
-0.744,2684,-0.6343876384342052,-1.3734465125800175
-0.744,2685,-0.6369606816351321,-0.6347098626923928
-0.749,2686,-0.6412971111859269,-1.2936704232706633
-0.749,2687,-0.6405046095473481,-1.2146517545968436
-0.749,2688,-0.6398058190635898,-0.3362763202770491
-0.749,2689,-0.6390969351998221,-0.03643161233850978
-0.744,2690,-0.6356808420094167,-0.9395234283624412
-0.744,2691,-0.6357243783742802,-0.570988802815462
-0.744,2692,-0.6344298090682499,-1.008563176821406
-0.744,2693,-0.6326486395036308,-0.1819140553195978
-0.734,2694,-0.625405278590756,-1.3020193289576265
-0.734,2695,-0.6250533904104059,-0.6417104552335215
-0.734,2696,-0.6219309871657736,-0.6194701440335622
-0.734,2697,-0.6177894679330903,-1.0460275816001736
-0.696,2698,-0.5930624034280937,-1.2307036984939175
-0.696,2699,-0.5948538109379685,-1.232427943217276
-0.696,2700,-0.5870027565498716,-0.9952102481876185
-0.696,2701,-0.5766474625348427,-0.1457774669653834
-0.643,2702,-0.5394348115841848,-1.3166651446999766
-0.643,2703,-0.5418409972599266,-0.7745996434040023
-0.643,2704,-0.5327352857940182,-0.4195144755323571
-0.643,2705,-0.5208721145483539,-0.1116515443775602
-0.567,2706,-0.47016268167385655,-1.021672152918555
-0.567,2707,-0.47539609585850984,0.15318508204100467
-0.567,2708,-0.4632628935085415,-1.234457376551059
-0.567,2709,-0.4466108528480264,-0.6551548022438477
-0.48,2710,-0.386017312384134,-1.052587615923097
-0.48,2711,-0.3906485890259762,-0.5302533271182511
-0.48,2712,-0.37637834665191805,-1.0614508307921287
-0.48,2713,-0.3573966247999994,-0.21572476639276894
-0.379,2714,-0.28739175168774234,-1.2038819379554855
-0.379,2715,-0.2929103096898604,-0.7911252116081193
-0.379,2716,-0.2763899849658371,-0.6423314463323143
-0.379,2717,-0.2545216534230729,0.08596744719647698
-0.269,2718,-0.17767742956667626,0.2694633823766375
-0.269,2719,-0.18392234977556515,-1.010112569948813
-0.269,2720,-0.16682690303746045,0.4139286060848124
-0.269,2721,-0.1442266592354586,0.423407601537664
-0.159,2722,-0.06710479164962291,-0.21716171964285233
-0.159,2723,-0.07359779014333995,-0.14303826196290023
-0.159,2724,-0.05703623716995507,-0.2454783187443975
-0.159,2725,-0.03495965374059988,-0.3541145384505673
-0.053,2726,0.03965604615673815,-0.7239322140898395
-0.053,2727,0.03362513123630019,-0.3066620950275211
-0.053,2728,0.04974098953309963,0.512683193671166
-0.053,2729,0.07111656441978575,0.22656005773474158
0.043,2730,0.13970501646916628,-0.7678058170398689
0.043,2731,0.1346780938207728,-0.5555970035220889
0.043,2732,0.14921187781895554,0.11263625519731209
0.043,2733,0.1681962618196718,0.5586663489087826
0.115,2734,0.22163098702023123,0.025576836904617997
0.115,2735,0.21852216305461616,-0.31757089006493633
0.115,2736,0.22908077526661375,0.8295601646625695
0.115,2737,0.24251649849161716,0.7953773168188579
0.177,2738,0.28611457341223356,0.7666846995024763
0.177,2739,0.28198745978271855,0.23711627451269707
0.177,2740,0.290383993945063,0.04548524073119403
0.177,2741,0.3015677581017632,0.35455941797056717
0.211,2742,0.3281051341819931,-0.2490309944629774
0.211,2743,0.32660949785250326,-0.05326760675929906
0.211,2744,0.33060217154435717,0.8479716792387535
0.211,2745,0.3356017621363082,0.5643388431681917
0.225,2746,0.3466352102390803,0.9233342184061952
0.225,2747,0.34588198255505337,0.12843093887288717
0.225,2748,0.3472351458651806,-0.5218064032397826
0.225,2749,0.3488968839091656,0.01977373343699476
0.215,2750,0.3443217219896019,0.11839858052022703
0.215,2751,0.3454840821794155,-0.027963177242171094
0.215,2752,0.34308446286036276,-0.4794828809173921
0.215,2753,0.33942951473854255,-0.08870668195355422
0.197,2754,0.3262459473250035,0.2494623948275561
0.197,2755,0.3261676279104725,0.5407048575033901
0.197,2756,0.3219067541988435,0.5000310048412009
0.197,2757,0.31651727309131855,0.020565553150855787
0.158,2758,0.29062808604594803,0.296801557179714
0.158,2759,0.29271175157683404,0.04114918883680482
0.158,2760,0.28542304556103115,-0.19006827774911358
0.158,2761,0.2757557890580534,-0.05154797922489321
0.11,2762,0.2419503092773168,0.3702348372548592
0.11,2763,0.24426238458193364,0.20442974357624888
0.11,2764,0.23628920669933062,0.02036652613609026
0.11,2765,0.22583158946091156,-0.45593397822266357
0.052,2766,0.18602991877299455,0.5189473284554541
0.052,2767,0.18941175562422152,0.23139428543483304
0.052,2768,0.1799050237267092,0.6623315898713448
0.052,2769,0.1670996524506143,0.43863679392858096
-0.01,2770,0.12315529550290383,0.5971045581601871
-0.01,2771,0.12594509301233836,-0.603148822203769
-0.01,2772,0.11548693745246602,-0.7903468335790762
-0.01,2773,0.10183199872708357,-0.19100573289573364
-0.077,2774,0.05464477216043903,0.6567545320747604
-0.077,2775,0.057973044609791274,-0.24701308251097848
-0.077,2776,0.04700940977168999,0.49473066357268586
-0.077,2777,0.03267301416045083,0.34305926262835734
-0.144,2778,-0.014830556420431587,0.596179235100988
-0.144,2779,-0.01131960359190886,-0.47711789409686145
-0.144,2780,-0.02174778821021725,-0.3064543175045694
-0.144,2781,-0.035438491049864435,-0.5074304125089649
-0.216,2782,-0.08511441988425017,0.45587911345464194
-0.216,2783,-0.08055278679355965,0.1529593468379312
-0.216,2784,-0.09146316059024481,0.06376727454546346
-0.216,2785,-0.1061502187406086,-0.9397671214096021
-0.279,2786,-0.15173837533145168,-0.21641576686813846
-0.279,2787,-0.14881514537036933,-0.008409158740708245
-0.279,2788,-0.15861207177286765,-0.7008679641894566
-0.279,2789,-0.17136488424455043,0.4209986318548551
-0.355,2790,-0.2225607711992013,-1.171222051307708
-0.355,2791,-0.21720894307469923,-0.8072100000848177
-0.355,2792,-0.22865873605233386,-0.050077884503865744
-0.355,2793,-0.24417874841017576,0.050807190771435695
-0.422,2794,-0.29237459612871575,-0.3331408192190835
-0.422,2795,-0.2886940565780431,-0.9166774611051778
-0.422,2796,-0.29829546479673735,-0.7523230739623095
-0.422,2797,-0.31091280827614354,-0.3779962343959183
-0.494,2798,-0.35960462780621044,-1.165933931715402
-0.494,2799,-0.35429238645720096,-0.5057777490658767
-0.494,2800,-0.36465690221171176,-0.42672918162063145
-0.494,2801,-0.37888413829467554,-0.8108507619453222
-0.552,2802,-0.42124524660302404,-0.8903817617838199
-0.552,2803,-0.4183866691295892,-0.6829046047383223
-0.552,2804,-0.42676410784387864,-1.0574799681552274
-0.552,2805,-0.4376002244689744,-1.1203335359102529
-0.614,2806,-0.47940571205706645,-0.607015354755274
-0.614,2807,-0.47461247233726517,-0.6074737645743566
-0.614,2808,-0.4831933689145784,-0.39816955022261014
-0.614,2809,-0.4949448317615155,-0.4238715212850761
-0.672,2810,-0.5351557395531349,-0.5031202457496324
-0.672,2811,-0.5307944394587027,-0.3257094413924395
-0.672,2812,-0.5381844120050662,-0.054939327563204854
-0.672,2813,-0.5482770689839717,-0.20804701456149743
-0.72,2814,-0.5817510890684061,-1.4728528935032643
-0.72,2815,-0.5781874705871478,-1.3870431016875804
-0.72,2816,-0.5843260311806523,-0.42273247475093656
-0.72,2817,-0.5927768342619824,-0.9549012154870589
-0.763,2818,-0.6224512292234397,-1.1427653220533027
-0.763,2819,-0.6192558323597039,-0.11452804709962727
-0.763,2820,-0.6248810677857224,-0.16642358331213214
-0.763,2821,-0.6324852518244711,-1.1514247482364772
-0.801,2822,-0.6585794077042679,-0.6162032577457166
-0.801,2823,-0.6553115966456918,-0.5219123629783144
-0.801,2824,-0.6595943787934733,-1.4011726257772064
-0.801,2825,-0.6655063924579612,-1.3275083305260718
-0.821,2826,-0.6803525137019995,-1.6201204410585777
-0.821,2827,-0.6786156300493893,-0.4682697856940702
-0.821,2828,-0.6800632735543157,-1.3524296700976912
-0.821,2829,-0.682109479096616,-1.4931685440162057
-0.84,2830,-0.693612543965556,-0.5954359891199874
-0.84,2831,-0.690872626703402,-0.20529501897575675
-0.84,2832,-0.692276607587062,-1.6645488543663902
-0.84,2833,-0.694664507758508,-1.6666222062278528
-0.84,2834,-0.6960447385695812,-0.5861270717034588
-0.84,2835,-0.6958337535869005,-1.3742197852460807
-0.84,2836,-0.6943952838303644,-1.1693850716790233
-0.84,2837,-0.6924097843055335,-0.1444034243122576
-0.83,2838,-0.6849632592741881,-0.5739799283722986
-0.83,2839,-0.6845673753158574,-1.4513082852573365
-0.83,2840,-0.6816872661041261,-0.8755374881865643
-0.83,2841,-0.6781036364702534,-1.3502899469691803
-0.816,2842,-0.6672737567233678,-0.7082270786159738
-0.816,2843,-0.6666935048121386,-1.4289830494928548
-0.816,2844,-0.6628552550105362,-0.7393467450261755
-0.816,2845,-0.6581222464470736,-0.2443548603043939
-0.791,2846,-0.6403545014596924,-0.8946242874329202
-0.791,2847,-0.6407238810617617,-1.3411348259465052
-0.791,2848,-0.6352610006793686,-0.5933682486214953
-0.791,2849,-0.6283672266176707,-1.4056464512697744
-0.767,2850,-0.6097152266528819,-1.5138914741244132
-0.767,2851,-0.6095816652010887,-0.9924305608434498
-0.767,2852,-0.604651283861094,-1.4520542123655185
-0.767,2853,-0.5986297571653013,-1.0351922760045462
-0.734,2854,-0.57575569070535,-0.9528644436794429
-0.734,2855,-0.5771462998348295,-0.1747247586056181
-0.734,2856,-0.5709795963894964,-1.5639784411604438
-0.734,2857,-0.5628713078567992,-0.9815925226610609
-0.706,2858,-0.5410754410364528,-1.4531198597847301
-0.706,2859,-0.5410078205874692,-0.6886029328118831
-0.706,2860,-0.5354274555887902,-0.3855022409228207
-0.706,2861,-0.5285835740857157,-0.7835682365520841
-0.681,2862,-0.5094125338557685,-0.07225167633920815
-0.681,2863,-0.5093172306471083,-0.9365039971177268
-0.681,2864,-0.504048485032784,-0.7239206692163165
-0.681,2865,-0.4976021291592242,-0.2588648377262902
-0.648,2866,-0.47445774032418897,-0.5109347228826472
-0.648,2867,-0.47585768958365715,-1.2388598336190673
-0.648,2868,-0.46999366850064045,-0.21649229942877035
-0.648,2869,-0.462423509630793,-0.861531178033722
-0.624,2870,-0.44349776153998854,-0.6659044414626062
-0.624,2871,-0.44363574449289345,-1.4059884652684616
-0.624,2872,-0.4393275459133773,0.0035902428587315516
-0.624,2873,-0.4339948487663289,-0.5964832457359972
-0.61,2874,-0.4220405339385041,-1.433276287290618
-0.61,2875,-0.42118585807194375,-0.4785596856040537
-0.61,2876,-0.41771229870545784,-1.249227883224779
-0.61,2877,-0.413658866300454,-1.2065926009490526
-0.6,2878,-0.4048392032791127,-0.4946520447202093
-0.6,2879,-0.40392605976289625,-0.08601405475382173
-0.6,2880,-0.40123381617640674,-0.32910721170979196
-0.6,2881,-0.39832321715827174,0.15407245468475428
-0.6,2882,-0.3961345351513768,-0.34030113076175916
-0.6,2883,-0.3949009074938484,-0.9361959342255073
-0.6,2884,-0.3943900474205244,0.11993545551739326
-0.6,2885,-0.3942171437733828,-0.46034232756139537
-0.595,2886,-0.3913383112382933,-1.33917418871795
-0.595,2887,-0.39173127717218154,0.1292856349228767
-0.595,2888,-0.39061578368573974,-0.8106364406305488
-0.595,2889,-0.38899948288433484,-1.2259109235464312
-0.61,2890,-0.3957376038322772,-0.7789829920665454
-0.61,2891,-0.3926234695967778,-0.46906343359762637
-0.61,2892,-0.3938024687813296,-0.5651605882544115
-0.61,2893,-0.39615295114470994,-0.8930341335282764
-0.619,2894,-0.4025560091212089,-0.5928366014465696
-0.619,2895,-0.40135543405263224,-1.347579054874311
-0.619,2896,-0.40149497378069954,-0.424744405941739
-0.619,2897,-0.4019716430722538,-1.0423468488946255
-0.638,2898,-0.41262965156073617,-0.2339220660291106
-0.638,2899,-0.4100505980135749,-1.3790702683961804
-0.638,2900,-0.4124240258356199,-0.9767984090344223
-0.638,2901,-0.41621937195870085,-1.2079147706927138
-0.657,2902,-0.42949048606516366,-0.6058012436654645
-0.657,2903,-0.42813800527655577,-0.17475043471035534
-0.657,2904,-0.4305208528696043,0.03804391777523264
-0.657,2905,-0.4336489410025444,-0.48984819870856533
-0.681,2906,-0.44882014157943323,-1.3484186815618915
-0.681,2907,-0.44609630535232014,-0.4629481157028935
-0.681,2908,-0.44866795222860106,-0.0338997049790809
-0.681,2909,-0.4525263629816701,-0.49845110670848636
-0.701,2910,-0.46608390160783625,-1.2992001748426176
-0.701,2911,-0.46407850054571337,-0.6230918470087706
-0.701,2912,-0.46600732453972143,-1.4633582575146262
-0.701,2913,-0.46887192661606236,-0.5122172790047013
-0.725,2914,-0.4839559730268766,-1.5434612797231753
-0.725,2915,-0.4813043640761083,-0.21064825230960382
-0.725,2916,-0.48408273377440586,-0.9138255391520648
-0.725,2917,-0.4882444415281534,-1.3323733910494937
-0.744,2918,-0.5016051650681937,-0.39268424154087633
-0.744,2919,-0.5000722840579505,-1.2562558314113481
-0.744,2920,-0.5021357394783972,-0.8890103912055555
-0.744,2921,-0.5049446156734205,-0.6291749776799312
-0.715,2922,-0.4909596440986289,-1.4527553115557965
-0.715,2923,-0.4953402402335729,-0.94571922292272
-0.715,2924,-0.49088114760755,-1.45886307641227
-0.715,2925,-0.48378305784451736,-1.2440966432528748
-0.715,2926,-0.4780846242453616,-0.4796113169148781
-0.715,2927,-0.4750168831156204,-0.21223324905990681
-0.715,2928,-0.47386783893532614,-1.1066133488632643
-0.715,2929,-0.4732684293401788,-0.3504540679207484
-0.71,2930,-0.4694277104042236,-1.3367392607068422
-0.71,2931,-0.4681145683150635,-0.1462107213793401
-0.71,2932,-0.46481097388125153,-1.5356559566925039
-0.71,2933,-0.4610135407337289,0.019928922613307143
-0.681,2934,-0.4420385796371665,-0.6746981265691516
-0.681,2935,-0.4440089997757659,-0.3294974085860566
-0.681,2936,-0.43934232166239573,0.054689662761340574
-0.681,2937,-0.4333350409948917,-0.9941723541826305
-0.643,2938,-0.4084735386201358,-1.356464364178672
-0.643,2939,-0.41218054556981026,-0.6105347647857498
-0.643,2940,-0.4074821118255974,-0.07154198064675821
-0.643,2941,-0.40037580361870667,0.023372689654198475
-0.581,2942,-0.3607142496719232,-0.8466442625713777
-0.581,2943,-0.3656323088702576,-0.36296374789082086
-0.581,2944,-0.35549656752569403,-0.481598000568211
-0.581,2945,-0.34111698314173655,-0.13772534331986475
-0.499,2946,-0.284643944287818,-0.3435915511665213
-0.499,2947,-0.288925087240751,-0.37616696993541177
-0.499,2948,-0.27501796027409753,0.1275741773045289
-0.499,2949,-0.2567329951980715,-1.1967842059179727
-0.403,2950,-0.19029369313523792,-0.6149719594295646
-0.403,2951,-0.19607755462619608,0.33945603140211056
-0.403,2952,-0.18131261875846977,0.34407211946931404
-0.403,2953,-0.16174002125691564,-1.1023615398839848
-0.302,2954,-0.09197564937807678,-0.2630680928202385
-0.302,2955,-0.09874255526803752,-0.45536368586419357
-0.302,2956,-0.08414572910628844,-0.44039546682023806
-0.302,2957,-0.06437416246707423,0.12406282379015371
-0.182,2958,0.016071940267344695,-0.20448529081413908
-0.182,2959,0.007066734472288248,-0.4453385167204193
-0.182,2960,0.024574516237341436,0.25687869724982254
-0.182,2961,0.04873743494820582,-0.735049025612365
-0.068,2962,0.12937933931419612,-0.5185161472081983
-0.068,2963,0.12294938060820174,-0.2101080051691085
-0.068,2964,0.14003174348917685,0.46685127997391124
-0.068,2965,0.16264749455916588,-0.16898851576571988
0.038,2966,0.23758359394888867,0.8071834173640425
0.038,2967,0.23157525971033094,0.2658623483834193
0.038,2968,0.24741546159921016,-0.5045374709141257
0.038,2969,0.26823465885146414,-0.053809440021400236
0.13,2970,0.33381525322095196,0.4883722379103621
0.13,2971,0.32825259902134185,-0.4351138554400088
0.13,2972,0.3409495931658822,-0.05308987899643669
0.13,2973,0.35762598004187307,-0.31061997133683644
0.206,2974,0.41104399639118805,0.23590520765732462
0.206,2975,0.40554494431255195,-0.10112655553547897
0.206,2976,0.41514890471517374,0.5406119838833358
0.206,2977,0.4282023646510826,0.004623631142381429
0.269,2978,0.47195815416297204,-0.36354394974616944
0.269,2979,0.4671190322453288,-0.3875184346138383
0.269,2980,0.4749769238826402,0.6446484964173966
0.269,2981,0.485778572716235,1.0310713413793742
0.302,2982,0.5115370439485478,0.18285078337047483
0.302,2983,0.5100574195057048,0.41919306279955065
0.302,2984,0.5138365753442378,0.7242918557470404
0.302,2985,0.518488977405115,0.6318708040681684
0.317,2986,0.5296152627000006,0.27850981452497164
0.317,2987,0.5281325250615551,0.9029487180353706
0.317,2988,0.5288290670676292,0.5456004479265293
0.317,2989,0.5296808210620533,0.6714404028472032
0.311,2990,0.5262139906939057,0.2939274624271117
0.311,2991,0.5255137857969726,-0.23148590133466035
0.311,2992,0.5221945816099058,-0.03213158622268514
0.311,2993,0.5179300928601146,0.345901913090315
0.287,2994,0.5007968939027505,-0.1344622698347867
0.287,2995,0.5007236312169411,0.7364063233037998
0.287,2996,0.4948364580153008,-0.15517082365469403
0.287,2997,0.4875046924369544,0.1861863538007788
0.249,2998,0.46073644439904604,-0.23815289314520205
0.249,2999,0.4619871509754156,0.9705879419452677
0.249,3000,0.45463723918086957,0.7632527302674821
0.249,3001,0.4451102221359974,0.5484915679135323
0.202,3002,0.41175713343585213,0.017798123376759734
0.202,3003,0.4134190261491991,0.6593198502506736
0.202,3004,0.40466852215352517,-0.17447998188602143
0.202,3005,0.3932499989683078,0.803901742395452
0.139,3006,0.3496067830157344,-0.5930183170023244
0.139,3007,0.3524888841892643,0.6295942500371031
0.139,3008,0.3411652141464671,0.22150976644131382
0.139,3009,0.32626615502772277,-0.12100688610292887
0.082,3010,0.2833412688742642,0.30827005204137153
0.082,3011,0.2843181456795649,-0.22198973721062937
0.082,3012,0.27383903372704027,0.4420944457668546
0.082,3013,0.26074639891214096,-0.3858267231471406
0.004,3014,0.2078801825218801,-0.5542271726395747
0.004,3015,0.212511421416483,-0.732769031863478
0.004,3016,0.1994838752390944,-0.22716382021210813
0.004,3017,0.18209593823971273,0.11440945675720227
-0.068,3018,0.12939879915418323,-0.8610550826307379
-0.068,3019,0.1322056138557276,-0.7888400442092451
-0.068,3020,0.12053623946229564,-0.10445082976480718
-0.068,3021,0.10548541274151266,0.6934946316170654
-0.135,3022,0.057233977419177184,-0.18007188200994217
-0.135,3023,0.059867724043470336,0.2281974728509807
-0.135,3024,0.048373851364846565,-0.14204306604544148
-0.135,3025,0.03345371525785135,-0.8164031036900294
-0.206,3026,-0.016970761959273502,-0.11382705465936441
-0.206,3027,-0.013772065777572,-1.038455595018057
