PPG,Serial_No,noise_ppg,noisew_ppg,filtered_PPG
0.228,2872,0.20704230751173539,0.2016999330784085,0.35779186146668385
0.228,2873,0.2693357299480349,0.1987266704713078,0.3651849700546619
0.271,2874,0.26653881416362935,0.2581390621163472,0.3966330107565604
0.271,2875,0.3441995840132517,0.25739884430916965,0.3861175824615277
0.271,2876,0.27259226325631375,0.2405579520710476,0.3885513798600318
0.271,2877,0.28141076363947914,0.25871358239640757,0.39360804157013246
0.305,2878,0.328308608991741,0.31884608756068045,0.4174242704749918
0.305,2879,0.2718640178000928,0.2730937449913653,0.4079407808829279
0.305,2880,0.2878902568106424,0.3100630760409778,0.4088128208054916
0.305,2881,0.33960409872002095,0.30473063401175565,0.41195223086706056
0.332,2882,0.3751932909602069,0.2970069602150071,0.43009699044640726
0.332,2883,0.36242018221537137,0.36096813590885035,0.4217617578303162
0.332,2884,0.40809262460220547,0.3395735997834331,0.42153745891996064
0.332,2885,0.3870127360274546,0.31596042398250185,0.4230226769084163
0.347,2886,0.3043855054066694,0.38316293214110014,0.43178345966245735
0.347,2887,0.3159911249259838,0.3300029419092765,0.424802898549581
0.347,2888,0.38473908400155143,0.3253912211252771,0.4222118964262658
0.347,2889,0.29172915705721664,0.3227844273919469,0.4210862572489858
0.366,2890,0.2802472937120686,0.4043941733743702,0.43205749467126703
0.366,2891,0.38719469855373256,0.39882132831056744,0.42551905427601117
0.366,2892,0.3728266197422424,0.3785861379658396,0.42456643064488675
0.366,2893,0.3761078462919547,0.3528828188564168,0.4241004081306373
0.366,2894,0.30687654759643845,0.37490811599365825,0.4208495370753868
0.366,2895,0.36130897924876887,0.36138402087194266,0.41546662337912454
0.366,2896,0.34621140105536596,0.3369382129537142,0.4103178962390825
0.366,2897,0.3416375061682404,0.3902069290445709,0.4066297892070608
0.37,2898,0.33695431204881904,0.3874187118387139,0.4066360794206327
0.37,2899,0.33510712156237715,0.33531359122853016,0.40293725933010166
0.37,2900,0.41110762408716495,0.3426535555305245,0.39954671685864324
0.37,2901,0.41166573221534397,0.37625790301123696,0.39552401715242946
0.359,2902,0.3816371620539575,0.3765441283354158,0.38299554449994844
0.359,2903,0.41007940477609084,0.35364396973016937,0.37949427050317547
0.359,2904,0.3615731856952704,0.36899996792740586,0.3730031225180996
0.359,2905,0.36271275611897685,0.35871743958946584,0.3672225692524866
0.34,2906,0.3568386175880424,0.3562885944128576,0.35013862030651133
0.34,2907,0.29289749946038957,0.32080821315713826,0.3498049268006419
0.34,2908,0.3433914137994715,0.37165053317469365,0.3427729883219747
0.34,2909,0.382188366251005,0.34852679018711064,0.3348021563533281
0.325,2910,0.3236714605607525,0.34318302488516417,0.3191379964342615
0.325,2911,0.33093911581195307,0.36331084558839466,0.3183205489121644
0.325,2912,0.32366609954435627,0.31076888445902584,0.31263499100577374
0.325,2913,0.42923382064208915,0.34363412698649176,0.30567288211417454
0.293,2914,0.3317333945872921,0.33011778069193587,0.27781423854994075
0.293,2915,0.24849079699105447,0.26731399151238094,0.27851408463101357
0.293,2916,0.2973226807902434,0.3117437149923017,0.26961458584568343
0.293,2917,0.3009679706651574,0.32408979924565007,0.26046023325235473
0.263,2918,0.2544911759355173,0.2693340149599403,0.23513365510391226
0.263,2919,0.3528230745738125,0.22826939037315597,0.23809563736956696
0.263,2920,0.25631304248724834,0.28007502622328734,0.23070540268440623
0.263,2921,0.21065572654682918,0.2415865656669003,0.22090323816815757
0.232,2922,0.21343212870239464,0.23308118124672988,0.19303258483346694
0.232,2923,0.2459043437304596,0.25975756266398825,0.19485324701338894
0.232,2924,0.20002989164383772,0.23048612365052273,0.18743644042865693
0.232,2925,0.23779430305527638,0.19494251516261335,0.17868137574346443
0.189,2926,0.2794837187406767,0.22179095600315735,0.14368957681477326
0.189,2927,0.22649657987912308,0.1805835304245883,0.14806548582603749
0.189,2928,0.20993808727665397,0.2102518624305032,0.13899826928531492
0.189,2929,0.14416886038817478,0.17697792377623497,0.12844779342472207
0.207,2930,0.13356885960828468,0.21197703406766044,0.1373133761140416
0.207,2931,0.18640903155876737,0.20516480308284546,0.13667065740976125
0.207,2932,0.21457990213285047,0.1753729859741544,0.1414621199323053
0.207,2933,0.24481191401953062,0.18777345894433883,0.14261304554486606
0.172,2934,0.16995550119745526,0.18674898055993588,0.11331424461641132
0.172,2935,0.1648881836176145,0.1500102465908391,0.11159917557780255
0.172,2936,0.1503004470659854,0.19700284836227006,0.1016854278562801
0.172,2937,0.18859308608495193,0.14933564250090797,0.09550436182258228
0.137,2938,0.07142259579599887,0.1245495116579205,0.07145719345342486
0.137,2939,0.10913135260747032,0.10802144089929665,0.07835794148782169
0.137,2940,0.12637701464735168,0.17344577247042742,0.07060219550990944
0.137,2941,0.1970315662073086,0.16041673643730792,0.058927677504153564
0.099,2942,0.10014048135708586,0.07331055067526518,0.02528079274680696
0.099,2943,0.05032665138168155,0.06361527359819924,0.028632153420019006
0.099,2944,0.12252189254337888,0.11446336808329038,0.021105414951734333
0.099,2945,0.04561423767774456,0.1342542939729322,0.012186657712162863
0.067,2946,0.07842028403658985,0.0553051268330826,-0.013780430199473321
0.067,2947,0.05626514725818724,0.0337524836220835,-0.00803721739932914
0.067,2948,0.06716587949711322,0.029221871550784026,-0.0117480957527583
0.067,2949,0.07942994720636773,0.05227488378778959,-0.017491081170235873
0.032,2950,0.04336716742223824,0.054470501297323996,-0.04450193196024903
0.032,2951,0.06554933221827798,0.01372093809529501,-0.03940699833073891
0.032,2952,-0.017166303443908196,0.017505370945872786,-0.04584845169409196
0.032,2953,-0.02212236621163225,0.0638342151490035,-0.054412506822714736
0.003,2954,0.0181230822232213,0.029076065861103877,-0.07892344555109836
0.003,2955,0.015788779890376768,0.0209864800779364,-0.07514368888556436
0.003,2956,-0.04006966957634968,0.011769735934761289,-0.08013339785282053
0.003,2957,0.012715343435297816,0.013674220096753304,-0.08656226664037399
-0.022,2958,0.007571630815842584,-0.053634971993966246,-0.10640225725108578
-0.022,2959,0.051470452665378565,-0.023791709160979467,-0.10131888254177053
-0.022,2960,-0.046827360920433214,-0.05653507096116707,-0.10345114732000779
-0.022,2961,0.011248970967658645,-0.04603069160688339,-0.10713351903367078
-0.045,2962,-0.03679500044553172,-0.014084514764339473,-0.12439768366517019
-0.045,2963,-0.0648621997987065,-0.0717128841931799,-0.12021976336140579
-0.045,2964,-0.025805243112006698,-0.0477281834423413,-0.12368218520323158
-0.045,2965,-0.04238953433142218,-0.05301452412432836,-0.12884322429793324
-0.067,2966,-0.1148064889229553,-0.054402299877429214,-0.14679769113271046
-0.067,2967,-0.035150171681202075,-0.07342927022375026,-0.14370623851414124
-0.067,2968,-0.16464696988850375,-0.05613887198919698,-0.14712605658369796
-0.067,2969,-0.05615409254948724,-0.05296177756540552,-0.15127978150780455
-0.086,2970,-0.12131544059322583,-0.08047822045653548,-0.16547586551523064
-0.086,2971,-0.07282524146642244,-0.11597458556422655,-0.16087609504954448
-0.086,2972,-0.09075825450841397,-0.10523409456663949,-0.16200430814570183
-0.086,2973,-0.11659837994569039,-0.07347253362136844,-0.16444509318471728
-0.105,2974,-0.06306387442172788,-0.10669700711624497,-0.17827884285220766
-0.105,2975,-0.11198982753352003,-0.13232996009485254,-0.17449111497359854
-0.105,2976,-0.061636346273964256,-0.14249409141131372,-0.17694418856319769
-0.105,2977,-0.1590945175392511,-0.10147635072976319,-0.18065476990476745
-0.118,2978,-0.10151038315667882,-0.14235379426024522,-0.19113411995718568
-0.118,2979,-0.15124813895050537,-0.103832514493995,-0.18846738804730306
-0.118,2980,-0.1404875844470427,-0.1359204822023729,-0.18958127212457457
-0.118,2981,-0.12139980863148998,-0.1505618945691042,-0.19144629919255546
-0.128,2982,-0.13635546911739116,-0.13293055205913376,-0.19856162185803858
-0.128,2983,-0.09501208629711114,-0.1095645975386585,-0.19545736220598328
-0.128,2984,-0.13107380987769146,-0.11491077541175497,-0.19510019507387094
-0.128,2985,-0.09216092810083504,-0.10053746691723905,-0.19543113130629322
-0.141,2986,-0.10829380392577193,-0.1056955530107775,-0.20410788580713343
-0.141,2987,-0.1486496370886866,-0.11676406261757774,-0.2012805706933781
-0.141,2988,-0.1475447520192007,-0.14533514631799904,-0.2028406922605998
-0.141,2989,-0.16429287488733463,-0.12943753418298526,-0.20507063856317206
-0.15,2990,-0.16992345949104828,-0.16568691185088155,-0.21185166775107522
-0.15,2991,-0.19512817233144922,-0.1574093772040337,-0.20959220446547566
-0.15,2992,-0.11988839364487032,-0.14537881686237342,-0.21009229616385558
-0.15,2993,-0.1386457363395392,-0.1250654921087579,-0.21117327051310064
-0.16,2994,-0.13130175440699335,-0.1700417657135997,-0.21802655482665598
-0.16,2995,-0.17011572284956478,-0.15969472755142805,-0.21516898814965738
-0.16,2996,-0.23775627624768245,-0.15577535983302118,-0.21512972769386998
-0.16,2997,-0.16772326605087692,-0.14557340888055564,-0.2155264432703465
-0.169,2998,-0.2183301593907048,-0.17635117910123663,-0.22117012209501402
-0.169,2999,-0.20395704576781104,-0.15071046409602484,-0.21855007994589792
-0.169,3000,-0.21959041912062008,-0.1330970933462103,-0.21912922946812502
-0.169,3001,-0.14609520254925196,-0.206186665786319,-0.22051263727328602
-0.175,3002,-0.17973718979978748,-0.17031322009588717,-0.2250480453306503
-0.175,3003,-0.11366779932123441,-0.15366411390872112,-0.22341820786178518
-0.175,3004,-0.217720606102575,-0.18766463817051035,-0.22342283334657004
-0.175,3005,-0.13593323179973757,-0.1581385631998248,-0.2237029440666225
-0.182,3006,-0.15261913695816265,-0.19317699820864426,-0.22806972792258232
-0.182,3007,-0.20702126344217933,-0.19067179672274012,-0.22573121556239506
-0.182,3008,-0.14154150157121353,-0.19330539338683556,-0.22540879335678857
-0.182,3009,-0.1871608922795683,-0.20441845265290337,-0.22539539667105857
-0.185,3010,-0.15925888192315918,-0.1841652756637558,-0.22671450855618538
-0.185,3011,-0.17618050904966706,-0.182122496327937,-0.225016835000738
-0.185,3012,-0.13800777951226822,-0.20760048972911,-0.22457674719006657
-0.185,3013,-0.23789294383314033,-0.198449430090604,-0.2247926012490489
-0.192,3014,-0.23205768319875092,-0.1944020138932326,-0.22983669333016457
-0.192,3015,-0.22485225982536303,-0.18576012210517673,-0.2286110122359829
-0.192,3016,-0.15109486692169527,-0.1912114556875523,-0.2292550687334348
-0.192,3017,-0.184530111109936,-0.15997767607591284,-0.22969271344189293
-0.201,3018,-0.18428438071232783,-0.17774720376475392,-0.23524182179347183
-0.201,3019,-0.2216098921440097,-0.23909514154744957,-0.23254999611244995
-0.201,3020,-0.24535723487625752,-0.2010483977484817,-0.2329376605888194
-0.201,3021,-0.22506853609057267,-0.16640433331246862,-0.23391657466443105
-0.207,3022,-0.20564068270293642,-0.19828805987001982,-0.23798509375437663
-0.207,3023,-0.24464128819537803,-0.21511539512498423,-0.23611384430588603
-0.207,3024,-0.29443260708910024,-0.19395177655822401,-0.2362995668205082
-0.207,3025,-0.16755818467394895,-0.23222736149939044,-0.23716818145089572
-0.217,3026,-0.2139257258195443,-0.228830543183285,-0.24449953289701426
-0.217,3027,-0.16478074468389162,-0.2552423773738279,-0.24267885242641277
-0.217,3028,-0.25052789975221906,-0.20872512707518887,-0.24368196869352995
-0.217,3029,-0.22736123235856706,-0.20352229728514065,-0.2447022756884065
-0.227,3030,-0.21647447479027684,-0.21853938384881727,-0.2512202525621303
-0.227,3031,-0.15864491393470373,-0.20741974501955845,-0.24838871509190236
-0.227,3032,-0.26077778023422193,-0.2548544570946779,-0.24901112134872933
-0.227,3033,-0.23758442790583167,-0.22398711259341136,-0.25045186271920905
-0.239,3034,-0.19890170239871802,-0.26274359911491624,-0.25921708187415854
-0.239,3035,-0.26360141238065066,-0.2668155513976592,-0.2569087328488341
-0.239,3036,-0.2333794389597003,-0.22366327669250316,-0.258397932836462
-0.239,3037,-0.2762117898133428,-0.24001569842847958,-0.2604098280259255
-0.245,3038,-0.1784583271226387,-0.20679147088014246,-0.2648857714744417
-0.245,3039,-0.20841844731277448,-0.22135263598729454,-0.2627997225960969
-0.245,3040,-0.24491134574997173,-0.27088197799535413,-0.262481135083676
-0.245,3041,-0.27556101337859934,-0.2583447478569154,-0.26284873088117616
-0.262,3042,-0.24873742520751146,-0.2688876244432907,-0.2748001622138624
-0.262,3043,-0.2986629611540187,-0.25772130565716367,-0.2719858294528974
-0.262,3044,-0.26196733622713037,-0.24203119240576831,-0.27439988386737446
-0.262,3045,-0.24715682246129844,-0.22571020042262752,-0.27695885005207793
-0.275,3046,-0.2260650938124019,-0.260092893492484,-0.28609558884574743
-0.275,3047,-0.30045846549149685,-0.2507761176926769,-0.28279269659599043
-0.275,3048,-0.28949431435571954,-0.24575538683160542,-0.2841875743305521
-0.275,3049,-0.2914944339812951,-0.3036332875183983,-0.2868944592223569
-0.284,3050,-0.32192832235522006,-0.2856033595610248,-0.2942555212839588
-0.284,3051,-0.33695488295238124,-0.2823916838398611,-0.29210774348420326
-0.284,3052,-0.31772327892924307,-0.2563855303720225,-0.2922245329246883
-0.284,3053,-0.23433860471547135,-0.2831567458542497,-0.29284032259051146
-0.296,3054,-0.3250593330309175,-0.32803675218366724,-0.30098115504600054
-0.296,3055,-0.35913515708460925,-0.2923493925180064,-0.2981985736500332
-0.296,3056,-0.23245405447373058,-0.25814345814268297,-0.2991549542124131
-0.296,3057,-0.3379997823620957,-0.2726522723559842,-0.3006010080727189
-0.306,3058,-0.28135994422871397,-0.274871835246114,-0.30759905699434315
-0.306,3059,-0.31278967641954003,-0.2878009211932119,-0.3052049252497569
-0.306,3060,-0.32165463806687794,-0.29132594172049364,-0.30629088278592526
-0.306,3061,-0.281796378091155,-0.3121468088767673,-0.3081966705602835
-0.319,3062,-0.29434403205822124,-0.29804730275675734,-0.31796820224616784
-0.319,3063,-0.3414662007601857,-0.28520043715155724,-0.3154901752975617
-0.319,3064,-0.261242139356204,-0.33768727400744625,-0.3167429841934889
-0.319,3065,-0.37588352377076223,-0.33946222671213827,-0.3182615874808914
-0.326,3066,-0.2493764402030379,-0.3559596671649309,-0.32275480105414883
-0.326,3067,-0.27457264181996177,-0.3035250002823115,-0.319927548642073
-0.326,3068,-0.34239716230561695,-0.31302191856517514,-0.3195043479125905
-0.326,3069,-0.29249007238311314,-0.35927093597529225,-0.3201397128853518
-0.338,3070,-0.2889036715199813,-0.3217648776555557,-0.3288645902087196
-0.338,3071,-0.3295722255804302,-0.3340756790542643,-0.3268894438079246
-0.338,3072,-0.2997177639082693,-0.35727803865352076,-0.3284962698161876
-0.338,3073,-0.33298983473875726,-0.34633842074711263,-0.3302347954471845
-0.347,3074,-0.3244043984269912,-0.37893758309087355,-0.3364394407336049
-0.347,3075,-0.39295883152572963,-0.3521744256157411,-0.3337770795664702
-0.347,3076,-0.33757186785998217,-0.35051361566292805,-0.33407178031308965
-0.347,3077,-0.35717111532487594,-0.32542538563572,-0.335104441024251
-0.357,3078,-0.28137864286014874,-0.3540177694211504,-0.3420831869838967
-0.357,3079,-0.38284880102204283,-0.3699577982981407,-0.3395697476694756
-0.357,3080,-0.292901216282615,-0.3499606940244928,-0.34007182073647957
-0.357,3081,-0.3340188209375988,-0.3504541934818779,-0.34108202994838616
-0.363,3082,-0.3304056032248115,-0.3890248793538539,-0.3450887543162299
-0.363,3083,-0.3955241684863324,-0.33933080817553474,-0.34304949281792085
-0.363,3084,-0.4227494688578225,-0.388670010680152,-0.3429620986372696
-0.363,3085,-0.332592872260317,-0.37428878241461694,-0.34348559772447257
-0.377,3086,-0.3372423688590566,-0.365538519973044,-0.353323629541307
-0.377,3087,-0.39630076183885715,-0.3964422534228826,-0.3507844959421786
-0.377,3088,-0.3702859936087921,-0.36323308445286734,-0.35244499410950225
-0.377,3089,-0.311248677878969,-0.3510665143469468,-0.3541601108530489
-0.383,3090,-0.38628207147315013,-0.36960127544650767,-0.3578185040427825
-0.383,3091,-0.3674387203472375,-0.4018155514154794,-0.35495503765969516
-0.383,3092,-0.3950595460937536,-0.41027353341802353,-0.35437006950253275
-0.383,3093,-0.3758801506749536,-0.3565226330464651,-0.3549668880249577
-0.393,3094,-0.4510820296524556,-0.361661868317661,-0.36227311368058457
-0.393,3095,-0.4117595876927593,-0.4034201311767105,-0.3603436389459391
-0.393,3096,-0.3998635532550603,-0.3611275410071956,-0.361071823465957
-0.393,3097,-0.43921295505847613,-0.37037063028062917,-0.36178059350556513
-0.399,3098,-0.3725632372813281,-0.41180009937420115,-0.3652084366019321
-0.399,3099,-0.36537194852929283,-0.4124866500995813,-0.36262906677575496
-0.399,3100,-0.4307627452328753,-0.3990146350384696,-0.3621698149023326
-0.399,3101,-0.42400873899161357,-0.4066158367309163,-0.3624471524867359
-0.405,3102,-0.43685499493120783,-0.41026232568415627,-0.36637092340418653
-0.405,3103,-0.4207114945667857,-0.40432894400524977,-0.36452533444274404
-0.405,3104,-0.42102369042778304,-0.41691869326063014,-0.36439420788459626
-0.405,3105,-0.4140135496729663,-0.398690056559044,-0.36451052979272297
-0.411,3106,-0.44499728850442344,-0.3971694295778453,-0.36809606890180313
-0.411,3107,-0.4582618848861724,-0.406764558002405,-0.36601553097483647
-0.411,3108,-0.4186887994961252,-0.3927174094608738,-0.36578830325190437
-0.411,3109,-0.3556711251818685,-0.42771611157992645,-0.3658339556558172
-0.421,3110,-0.4307912070375492,-0.3916294485088602,-0.3721659790076875
-0.421,3111,-0.39394881874329124,-0.4409417365172439,-0.3695516042924326
-0.421,3112,-0.4517149755900173,-0.40167567856394526,-0.3701589001466453
-0.421,3113,-0.4548280093893817,-0.4078923281079895,-0.371099739410945
-0.424,3114,-0.401332937712953,-0.41057498597605996,-0.3726300678486135
-0.424,3115,-0.4935376912432969,-0.43213537876043306,-0.37046820148369614
-0.424,3116,-0.38987345691854586,-0.43753077748660296,-0.36934729053493043
-0.424,3117,-0.38868637495577035,-0.40272073752614373,-0.3689503549655744
-0.433,3118,-0.46871819212674903,-0.40238980984766526,-0.3748482431671439
-0.433,3119,-0.3686274546165133,-0.4624844617394623,-0.372746577312708
-0.433,3120,-0.38175114188550646,-0.44398638642982996,-0.37307585424963674
-0.433,3121,-0.42019682295466193,-0.42657722003517634,-0.3732446284050262
-0.433,3122,-0.45153499607233355,-0.4470055563005466,-0.3719268721644649
-0.433,3123,-0.4193483909019389,-0.4188218346643227,-0.36974480517110664
-0.433,3124,-0.4622284595265884,-0.4686769482584697,-0.3679434483637764
-0.433,3125,-0.39708529469387793,-0.447750013802468,-0.3670155670967524
-0.44,3126,-0.44320889315291667,-0.41874299145742716,-0.371522836101871
-0.44,3127,-0.4443294405830615,-0.4100055179784293,-0.3700374649992499
-0.44,3128,-0.39709175652568973,-0.46284410888005983,-0.37027223727011843
-0.44,3129,-0.5019291132475937,-0.42327195775334425,-0.3700762794731638
-0.437,3130,-0.4211249334804387,-0.4560383714659117,-0.3663952401973981
-0.437,3131,-0.47884732531928537,-0.43962297488468616,-0.3644892752520964
-0.437,3132,-0.46521223001731543,-0.4285138570251471,-0.36197063263137763
-0.437,3133,-0.4980636636339684,-0.3994128884793646,-0.3602003348238886
-0.444,3134,-0.44505137233380876,-0.43709123413204454,-0.3643358132776412
-0.444,3135,-0.44217085982642707,-0.45168498888982467,-0.3629064128648662
-0.444,3136,-0.4354098961006003,-0.43320261053581277,-0.3632759482397901
-0.444,3137,-0.3700264927727448,-0.4325221650853207,-0.3630908915814562
-0.447,3138,-0.4438047232674232,-0.47998699378836196,-0.3636592731691667
-0.447,3139,-0.4434910661257825,-0.46001613923027507,-0.36118565592663987
-0.447,3140,-0.49186318233781334,-0.41081991078955554,-0.36016315694419965
-0.447,3141,-0.41321292156905387,-0.4621360945617825,-0.3598346101922049
-0.447,3142,-0.4658296592358524,-0.472369815447406,-0.35916033074372417
-0.447,3143,-0.40703678340965294,-0.414705616588961,-0.35779049752354597
-0.447,3144,-0.3934232218141682,-0.43217389570856457,-0.3560579401400384
-0.447,3145,-0.4292904550303144,-0.42403735856172065,-0.3543961716219545
-0.45,3146,-0.4806758739160752,-0.46868831946076356,-0.355071805813553
-0.45,3147,-0.4280676064437324,-0.451023062102419,-0.35333105158230743
-0.45,3148,-0.4438318334836861,-0.4192514018450042,-0.35245462016300655
-0.45,3149,-0.4462296113943881,-0.4540658744024312,-0.351465691200827
-0.453,3150,-0.4990019384947126,-0.46467128951570963,-0.3521266632270275
-0.453,3151,-0.4616171160857604,-0.45473725376326934,-0.35014994812812494
-0.453,3152,-0.4530348939978974,-0.42506147481942247,-0.34939792366554895
-0.453,3153,-0.4531620450739015,-0.43745244074918693,-0.34894761379099265
-0.447,3154,-0.4164923592661739,-0.4177793684678942,-0.3437161361282945
-0.447,3155,-0.4883943827858009,-0.4848399418566563,-0.34283650118193687
-0.447,3156,-0.4290157282507146,-0.4599441942520389,-0.3398358375259834
-0.447,3157,-0.4452393212800866,-0.46685264114253966,-0.33701593271684754
-0.444,3158,-0.44127989392167827,-0.4252749671747245,-0.3332683825470238
-0.444,3159,-0.3993742083383146,-0.46371875482636143,-0.33260966977103995
-0.444,3160,-0.48514247862471405,-0.47531915592690244,-0.3306437524557934
-0.444,3161,-0.5324257223616161,-0.44878740019708235,-0.32811778177126116
-0.437,3162,-0.42342939200116414,-0.47495269250101574,-0.3210285164865013
-0.437,3163,-0.3918696248911514,-0.4360166798316149,-0.32045994916204773
-0.437,3164,-0.40938649840942265,-0.4354526498642428,-0.318087169533679
-0.437,3165,-0.4012580634316783,-0.4050416657965262,-0.3157838780061637
-0.427,3166,-0.43093356737605454,-0.446099844361045,-0.3074230311317148
-0.427,3167,-0.42989505553029017,-0.45278969036945343,-0.30792153452096044
-0.427,3168,-0.45501720497886544,-0.4635525314400664,-0.3049100591660087
-0.427,3169,-0.3888351588939262,-0.41903925575004275,-0.30130772130577516
-0.411,3170,-0.44321292673366497,-0.4402651474828631,-0.28771098331828804
-0.411,3171,-0.3922094359652727,-0.4438942742301013,-0.28848900159477375
-0.411,3172,-0.4165052738967327,-0.3772895512308694,-0.28413206671023766
-0.411,3173,-0.408039699282178,-0.3858199764210289,-0.27932010241706673
-0.386,3174,-0.42673874712846577,-0.4125079810311054,-0.25930545763697954
-0.386,3175,-0.3538394646867396,-0.3592708704367037,-0.26200674906437554
-0.386,3176,-0.4112743702108248,-0.3517869590924639,-0.2567485907351885
-0.386,3177,-0.38849926489347186,-0.35673550620082367,-0.25066027692055015
-0.354,3178,-0.3729401012258242,-0.342815624762088,-0.2256075577602581
-0.354,3179,-0.2836060238660573,-0.37222182451211633,-0.22991723709078749
-0.354,3180,-0.38433832878639973,-0.38738874924879624,-0.22372469151283064
-0.354,3181,-0.31584105629250664,-0.3909008287408626,-0.21590543011578225
-0.316,3182,-0.3899122979734715,-0.3448956589317228,-0.18564964457003494
-0.316,3183,-0.35183199329367637,-0.283360583479071,-0.19074433138641717
-0.316,3184,-0.25033283589577715,-0.28470287618125845,-0.18380626838422584
-0.316,3185,-0.3639002184729436,-0.3331329855690042,-0.17516242418969397
-0.268,3186,-0.24969507852959275,-0.23067108421254048,-0.13791762651827036
-0.268,3187,-0.19058764395559785,-0.23931883086766684,-0.14509158963343413
-0.268,3188,-0.2919334168968116,-0.28554926909177775,-0.13711179589183978
-0.268,3189,-0.2061566564473327,-0.30110028125470334,-0.12709352632609677
-0.21,3190,-0.1392502694049802,-0.17623458478006582,-0.08273357966498199
-0.21,3191,-0.19921915783372776,-0.23197973056958288,-0.09197920838198312
-0.21,3192,-0.2116007218093744,-0.22348121087003464,-0.08253805272270406
-0.21,3193,-0.25885093426724437,-0.24262118428698323,-0.07027333273093306
-0.156,3194,-0.11270422438575838,-0.18599437140018776,-0.027964908885603948
-0.156,3195,-0.21820092275311218,-0.14742099168936135,-0.03750998253111213
-0.156,3196,-0.09028628766184807,-0.15356683072434726,-0.030025815750563463
-0.156,3197,-0.11301674969355252,-0.1849144394754354,-0.019221288431745778
-0.096,3198,-0.06093606676657489,-0.09188685323389473,0.026995212847444685
-0.096,3199,-0.07930916945655314,-0.07116390091062681,0.016690157264891814
-0.096,3200,-0.0985379405721406,-0.06752632560895323,0.024754575811265903
-0.096,3201,-0.09432010823618968,-0.10290527505308028,0.035501921132876466
-0.032,3202,-0.07130725472920842,0.004815653049955515,0.08349925974083221
-0.032,3203,-0.07796382689184364,-0.029952334616568585,0.0716545646943621
-0.032,3204,0.010689184915302116,-0.04329052786470597,0.08035175064782892
-0.032,3205,-0.002359340594927546,-0.010252134307468387,0.09255006132128467
0.025,3206,0.09463777339665308,0.014137623204256728,0.13638523059777857
0.025,3207,0.03516682603158756,0.051711620712114874,0.1251250735792952
0.025,3208,0.0031605146458214134,-0.01298632351674698,0.13160335293293257
0.025,3209,0.029965425177935132,0.04096725836876105,0.14159270755997397
0.08,3210,0.049235699882929904,0.09274713779336247,0.18309733281139567
0.08,3211,0.12333614781231035,0.09708188966481231,0.171796664973627
0.08,3212,0.057713751107357755,0.10907703921372597,0.17714778412023263
0.08,3213,0.09164010114158747,0.0540403685976981,0.18538964778362596
0.131,3214,0.13949265488387239,0.10649694387015853,0.22269501775903008
0.131,3215,0.11641036224226296,0.1387772952288024,0.2114562616459209
0.131,3216,0.1744431890169022,0.10046462898811262,0.21637682960520527
0.131,3217,0.05179078833493167,0.1463904436031445,0.22447664719369104
0.172,3218,0.14694373101130953,0.17567705633456604,0.25503690594346284
0.172,3219,0.18598079816659965,0.14237176506559857,0.2453689118265128
0.172,3220,0.10937480310662936,0.1415681381838721,0.24817851903619353
0.172,3221,0.15027799616432969,0.16446921292869543,0.25361648684132565
0.207,3222,0.18720440282613043,0.1830701836754975,0.2786393545601916
0.207,3223,0.28700403834098615,0.1708143808906497,0.26943165425943455
0.207,3224,0.1908418549862638,0.23532784524050648,0.270610340693455
0.207,3225,0.2133285505877182,0.1820829429262243,0.27383993608916746
0.233,3226,0.22553844760016895,0.2522751563942902,0.29123922058817114
0.233,3227,0.2252911991057373,0.21967834190124647,0.2831612954621252
0.233,3228,0.23247643100571036,0.19894389541409258,0.28326382007301293
0.233,3229,0.2405006535127075,0.2329635799899188,0.28544319050903033
0.248,3230,0.21309289272796472,0.24350663055060037,0.29523644095862417
0.248,3231,0.2545599821915905,0.22299862172963303,0.28934691748775515
0.248,3232,0.2850795911836639,0.22494999068036803,0.28763733234045213
0.248,3233,0.2529212672165417,0.2167468267482115,0.287094611144926
0.259,3234,0.2144719956972614,0.22239971921961643,0.29269300187143554
0.259,3235,0.24461915161911862,0.29476902205506483,0.2872227762357498
0.259,3236,0.27325268792941887,0.25299781387828024,0.28474760667423266
0.259,3237,0.2680487400024612,0.2745402991635517,0.28291731152983507
0.262,3238,0.2513905240854986,0.27662289476087354,0.28207069647499683
0.262,3239,0.160342870675922,0.24892857971370413,0.2777352201057368
0.262,3240,0.23701869135615444,0.286412550639827,0.2745036341694747
0.262,3241,0.2799038288620981,0.2876380412195402,0.2720839372969865
0.255,3242,0.2598441055909993,0.23491000389489267,0.2646684470590424
0.255,3243,0.22803613204510276,0.21727295876428676,0.26250303379671636
0.255,3244,0.2881460280016601,0.227138011158852,0.2576407480212245
0.255,3245,0.22927664025651404,0.29336592188302674,0.2527110436862906
0.248,3246,0.2901303485204126,0.22677248797193392,0.24410969011824718
0.248,3247,0.21959440105257116,0.22825349059713146,0.2420787534729204
0.248,3248,0.31687172463933927,0.22736954176556506,0.23753203527005293
0.248,3249,0.22014977829863155,0.21714163189621563,0.2324506252110433
0.23,3250,0.2786840181090982,0.232566989657095,0.21568786405133894
0.23,3251,0.2024278697639683,0.25998090620771286,0.21502839973069912
0.23,3252,0.18269352111270223,0.2001157614989884,0.20905085608650203
0.23,3253,0.27565101380274126,0.26038677982677727,0.2030414827197161
0.213,3254,0.22776246096577582,0.24453685858899055,0.18791720916437896
